date,percent_resistant,forecast_horizon,is_historical,prophet_predicted,prophet_lower,prophet_upper,arima_predicted,lstm_predicted,random_forest_predicted,gradient_boosting_predicted,svr_predicted,exponential_smoothing_predicted
2023-11-30,,10,False,6.511294374744367,3.544128174905498,9.44543445838034,6.164283341487869,6.0396648947230265,9.658086067328192,7.7543575344176805,5.1240011511727035,4.188943836280712
2023-12-31,,11,False,7.2646660427738885,5.835462765122388,8.786968552734034,6.132386100452928,5.896662165350078,9.890936573597974,8.18827672233476,6.018311268741332,4.503205064547885
2024-01-31,,12,False,7.475225772958232,6.105463277297704,8.605736090798842,6.1117576116803605,5.6321568725437,10.569605277918237,8.530475189738912,5.818044013521184,4.32850998031534
2024-02-29,,13,False,7.063700765754351,5.2655854014296795,8.225082362542176,6.52794011065654,5.5161274066052,11.193394263427617,9.321060772039893,6.105772458390016,4.349516533466144
2024-03-31,,14,False,7.701238638418001,5.11971414718008,10.419397304894861,6.852596762430792,6.117262425497147,11.210608456756315,9.451104183162109,6.079051314287748,4.080417916594882
2024-04-30,,15,False,7.751773700919104,5.957419655634748,8.770877310138994,6.737312471040182,7.099912812775514,10.91055521833307,9.826002695346402,6.173836613241983,4.845625824921171
2024-05-31,,16,False,7.416343913806486,4.9943199714745266,10.12378161177357,7.008553663563228,7.939743641134715,11.466103106050726,10.124057904802347,6.6567169262512325,4.867880114908284
2024-06-30,,17,False,7.6008532028578575,5.334630196802222,9.644370081427379,6.600414632694937,7.8103933300178205,12.423355760249862,10.280456150418559,6.604061375726622,5.744432600788691
2024-07-31,,18,False,7.638935237298437,6.073590857552963,9.958266072557247,7.278641095588853,8.284316338890712,12.369218947634863,10.267315358039436,6.432881097220894,5.279790507884565
2024-08-31,,19,False,7.4776055317232935,4.928253693673013,8.762771942515268,7.226243254487053,9.171748727408527,12.730746463800115,10.073482935770379,5.963833260343746,5.542484312442884
2024-09-30,,20,False,7.724967285607369,5.721443454730723,8.950561911903158,7.5547409547021624,8.808641934354327,12.80312170363786,10.506033768642217,6.750470414851319,5.127434528862081
2024-10-31,,21,False,7.56171004641979,6.0841613300794,9.77148835742604,7.261882589333444,9.390622748516055,13.303799425403549,10.186174961877855,6.873572095283241,5.377503596742273
2024-11-30,,22,False,7.380637931950194,6.172749049429976,8.817278574946208,7.115068947574411,10.073012433521232,13.738290816796951,10.95405500648249,7.836719025909531,5.60378753865428
2024-12-31,,23,False,7.733853733695112,6.386341301213838,8.954673868471659,7.805562380509432,10.345153709075486,14.62808820883923,11.339512582973363,8.100969347249633,5.393055052571763
2025-01-31,,24,False,7.703102316111444,6.220979401993095,10.623020239908215,8.175114607439145,10.263556919282449,14.248907977214003,11.942019774302436,8.153100171720816,5.580556474545628
2025-02-28,,25,False,8.694206226139686,5.986008105389456,11.396600752120516,8.557467786116355,11.14953533132029,14.625780593972586,12.371368569400342,8.963634027398918,5.504861915788644
2025-03-31,,26,False,9.005093418606593,7.137070915680458,10.672401997689953,8.306994983705996,11.701466349486974,14.880212088474053,12.426574897225045,8.905033781753053,5.312946400797272
2025-04-30,,27,False,8.719551719023265,7.545203699955276,10.969557801886728,8.652038966478631,12.302977273255966,14.61229661086216,12.340401001475627,9.239696585911942,5.718182294599767
2025-05-31,,28,False,9.26117637788054,6.549315491242089,10.38900832935585,8.554410925291243,12.786914672039089,15.021729564546561,12.321454793058374,10.074467315225922,5.67459205987234
2025-06-30,,29,False,10.19430726577956,7.780338706813186,12.546646935238737,9.502577516410836,12.970882911045722,15.297120878298465,12.763557316948734,10.522854592980378,6.297771934290239
2025-07-31,,30,False,10.220208904071859,7.909128145529589,12.8328966146381,9.40799792785891,13.66544182602983,16.13028214844261,12.661421317468688,10.934212109395865,6.667756630154132
2025-08-31,,31,False,10.366094925223425,8.652661184451997,12.463769317392332,10.266175571004274,13.744933417868568,15.796493453117137,12.421909658895895,11.541678548138657,6.417684746755601
2025-09-30,,32,False,10.11880171387855,7.952093351671374,13.008429982343456,10.802223165947998,14.56001983659926,16.41861939931536,12.826744252339276,12.32812538291327,6.027233948053827
2025-10-31,,33,False,10.565710012768047,8.256509083043895,11.944932938670252,10.712763801841096,15.45471771114788,15.947741895469768,12.839898355756134,13.075336391635911,6.394148884546631
2025-11-30,,34,False,10.497926377656524,8.735929685576892,11.668778908947116,10.631341347535885,15.076027000565128,16.681006931025088,13.303003603247994,12.69127608805142,6.195133703503536
2025-12-31,,35,False,10.166943252572041,7.3718601715002965,11.718056015433032,10.773076960234603,15.852647182024183,16.37096401221127,13.305016233135113,13.424775280161628,7.137301455421809
2026-01-31,,36,False,10.234224636893165,8.953414978767285,13.051836345426175,11.661145030683972,15.825173277589814,16.456195824997593,12.912357560833147,13.189518810015704,7.50058495141312
2026-02-28,,37,False,11.12365146322875,8.609344985557208,12.790000869413037,11.512987361403477,16.45612432707545,17.186382002791138,12.569982051385562,13.794401616002855,7.396461044567873
2026-03-31,,38,False,11.581673936963657,8.9576453737506,13.675666922347009,11.456572604378763,15.975614879432198,17.744179615999723,13.36724872043812,14.692398473407103,7.898564652828124
2026-04-30,,39,False,11.526661564571109,8.621406664645905,13.380761373355195,11.663731330444937,15.680249086640854,17.578562266298718,13.549278110131116,14.637109297716806,8.385126486820253
2026-05-31,,40,False,12.401380770687785,11.3119487458721,14.448937959958243,12.549933935202136,15.18461022286507,18.269124891378155,13.517018362658964,14.801941425914446,9.333437220342532
2026-06-30,,41,False,13.277889951258867,12.079325239372487,14.942226795928336,13.249758299276627,15.852755137505854,18.195121083090587,13.113014181554139,14.607050809818244,10.154467848573596
2026-07-31,,42,False,13.76180015375256,11.14870660814725,16.752728225649868,13.409880299365543,16.491140624894804,18.152066062198337,13.649971959342725,14.77712997943913,10.510509315364008
2026-08-31,,43,False,13.608154971728265,12.353719221868355,15.781969681949386,13.61248087363247,16.14176325931049,17.673696447404094,13.240074666006354,15.054232467989499,10.596181983056706
2026-09-30,,44,False,13.196850949839163,10.597378869813095,15.616716913344657,13.997891013494455,16.917742164553385,17.61876605369943,13.474315081258505,14.8214477073165,10.455978068755957
2026-10-31,,45,False,13.656244316187491,12.280643792335763,15.352368895494726,13.803927383788968,16.684898891580985,17.874369598259925,13.495277401810194,14.995761865529717,11.177301958124831
2026-11-30,,46,False,13.271459376596017,11.058488849234882,15.48984850921524,13.858027111099966,16.821325460602893,17.83664154683599,14.44699992868108,15.543293639213976,11.104453161570927
2026-12-31,,47,False,13.501801535363636,10.57809866823999,16.469413797175214,13.567880547165538,16.962757831171185,18.35646121455998,14.694864303109659,16.524022545816614,10.720952821952752
2027-01-31,,48,False,13.497608697463878,10.783401040790192,16.064558393597437,13.985490009897571,17.950338745856744,18.831377614420923,14.445827683489355,16.224858322553093,10.549381553706542
2027-02-28,,49,False,13.218867506830048,11.056440253892209,15.808777184430987,14.286717377928245,18.598265977630692,19.174331196403262,14.01130551883851,16.057095313490933,11.229840352795856
2027-03-31,,50,False,12.893880715974525,11.793614729007135,14.848679393937926,14.146119200046385,19.014935147715267,19.055684555093055,14.195996293154542,15.617335291034468,11.129239332256853
2027-04-30,,51,False,13.042348056752049,11.474077833275224,14.721757047003617,14.89843697281631,19.753992663527608,18.666844392865297,14.934911649969814,15.616516867587261,11.364459301374648
2027-05-31,,52,False,12.549330679385067,10.090784454819174,14.83187352717307,15.104729311249883,20.511853918079694,18.848519405370126,15.572181501206616,16.529235628987053,11.5500110937358
2027-06-30,,53,False,13.080539647830962,11.547452647111152,14.158914276463042,15.864653461745803,20.706577555806586,18.618360053762313,16.46906245226936,17.085746632002625,12.355948078717972
2027-07-31,,54,False,14.034036863638814,12.554923721488695,15.099622299118213,16.067186933221844,20.45867338909563,18.84586380029485,17.06028762752382,17.491448728917597,12.586507709052741
2027-08-31,,55,False,14.26283306876096,12.932366979642282,16.84306914627386,15.915957246186103,20.588708180076257,18.85312934998993,17.28243429825914,18.151146969378093,13.453842723190862
2027-09-30,,56,False,14.30293257286704,12.915486229743676,16.438089448629842,16.481892583751726,21.454176677351192,18.71640436928194,18.19413395893487,18.30520119486634,13.739249374843178
2027-10-31,,57,False,15.200035842048822,13.48810931495776,16.988648686704853,16.499818906613168,21.000291438809946,18.22587693519456,18.02232617359391,19.018819355216888,14.558956364321634
2027-11-30,,58,False,14.868752048044529,13.22080888932503,16.947654268510107,16.517024592475334,21.797849850508694,17.95636881343981,17.635785460617182,19.06144074902505,14.959936547608512
2027-12-31,,59,False,14.4826727024329,13.29095167921918,16.827501107320607,16.683843284511596,21.53970566749433,18.53302690666361,17.69690222425742,19.03282804476461,15.172509274002103
2028-01-31,,60,False,14.49047166027242,12.518342488446983,15.797465435765575,16.83937964775003,21.77847216663134,19.482233389787222,18.549349708259573,19.540270901481883,15.902922919939064
